text;ref;nbg;datei;autor;subjekt;subjekt_type;kommentar_1;q_subjekt;subjekt_ref;prädikat;p_wert;p_ref;objekt;objekt_type;q_objekt;objekt_ref;zeit;q_zeit;kommentar_2;reihenfolge;lat;lon
Von den erbaulichen Herzensergießungen die sich in seinen Papieren finden stehe bier nur folgende vom 23. December 1837: Heut sind es 50 Jahre da wir beide meine Frau und ich zur Brüder.Gemeine kamen meine Frau in Fairfield und ich in Nisky mit der Loosung: Ich werde bleiben im Hause des Herrn immerdar.;https://collections-mun-ca/digital/collection/nachrichten/id/43965/rec/171;NBG 1847;1847_schmitt_J_H 11-08-18-xml;Johann Heinrich schmitt;Johann Heinrich Schmitt;person;;Q123456921;https://www-wikidata-org/wiki/Q123456921;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine in Nisky;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;;;;04-111;;
Ich hielt nun schrifilich um Erlaubniß zur Gemeine in Kleinwelfe an und bald nach der Absendung dieses Briefes reiste ich dahin ab.;https://collections-mun-ca/digital/collection/nachrichten/id/19859/rec/104;NBG 1836;1836_Küster_Johann_Adolph-xml;Johann Adolph Küster;Johann Adolph Küster;person;;Q122707229;https://www-wikidata-org/wiki/Q122707229;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine in Kleinwelke;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;;;;05-014;;
Hier in Niesky wurde mir zu meiner großen Freude angezeigt daß ich am 14. März desselben Jahres (1796) Erlaubniß zur Gemeine in Kleinwelke erhalten habe worauf ich denn dahin zurückkehrte.;https://collections-mun-ca/digital/collection/nachrichten/id/19859/rec/104;NBG 1836;1836_Küster_Johann_Adolph-xml;Johann Adolph Küster;Johann Adolph Küster;person;;Q122707229;https://www-wikidata-org/wiki/Q122707229;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine in Kleinwelke;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;14-03-1796;P585;;05-025;;
Am 7. August 1796 wurde ich in die Gemeine aufgenommen und am 13. April 1797 gelangte ich zum erfimaligen Genuß des heiligen Abendmahls mit der Gemeine wobei sich mir der Heiland in seiner Liebe auf eine herzhinnehmende Weise offenbarte.;https://collections-mun-ca/digital/collection/nachrichten/id/19859/rec/104;NBG 1836;1836_Küster_Johann_Adolph-xml;Johann Adolph Küster;Johann Adolph Küster;person;;Q122707229;https://www-wikidata-org/wiki/Q122707229;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;07-08-1796;P585;;05-030;;
"Dadurch nun, daß ich so lange auf die Aufnahme warten mußte, führte Er mich wieder auf mich selbst und meine Dürftigkeit zurück; ich lernte mich selbst mehr als je zuvor kennen, und die gesegneten Eindrücke der Charwoche wurden durch meine Aufnahme in die Gemeine den 7 April 1817 besiegelt.";https://collections-mun-ca/digital/collection/nachrichten/id/73981/rec/186;NBG 1851;1851_Kölbing_Friedrich-xml;Friedrich Wilhelm Kölbing;Friedrich Wilhelm Kölbing;person;;Q21517694;https://www-wikidata-org/wiki/Q21517694;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;07-04-1817;P585;;07-013;;
Den 15 October 1809 wurde ich in die Gemeine aufgenommen, die Losung, hieß: „Ich bin der Herr, Dein Arzt“.;https://collections-mun-ca/digital/collection/nachrichten/id/73619/rec/197;NBG 1862;1862_schulz_J_B-xml;Juliana Barbara Schulz (Mackh);Juliana Barbara Schulz;person;;Q124744576;https://www-wikidata-org/wiki/Q124744576;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;15-10-1809;P585;;08-021;;
Im Jahr 1812 hielt ich um Erlanbniß zur Gemeine an, und erhielt dieselbe nach Nisky.;https://collections-mun-ca/digital/collection/nachrichten/id/65386/rec/190;NBG 1855;1855_Hoffmann_M_E-xml;Maria Elisabeth Hoffmann;Maria Elisabeth Hoffmann;person;;Q123464530;https://www-wikidata-org/wiki/Q123464530;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine in Nisky;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;1812;P585;;09-004;;
Am 18 April 1797 wurde ich in die Gemeine aufgenommen und am 13 August desselben Jahres gelangte ich zum Genus des heil. Abendsmahls.;https://collections-mun-ca/digital/collection/nachrichten/id/73097/rec/197;NBG 1862;1862_Lemmerz_A-xml;Agnes Lemmerz;Agnes Lemmerz;person;;Q115005136;https://www-wikidata-org/wiki/Q115005136;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;18-04-1797;P585;;10-007;;
Der 13 November war der Tag, an welchem ich in die Gemeine aufgenommen wurde.;https://collections-mun-ca/digital/collection/nachrichten/id/2397/rec/224;NBG 1889;1889_Wedemann_J_F-xml;Johann Friedrich Wedemann;Johann Friedrich Wedemann;person;;Q123463682;https://www-wikidata-org/wiki/Q123463682;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;13-11-;P585;;11-015;;
Bald darauf wurde mir angezeigt daß mir am folgenden Tage den 24sten Februar 1793 dieses Glück zu Theil werden solle.;https://collections-mun-ca/digital/collection/nachrichten/id/30364/rec/67;NBG 1830;1830_Bonatz_J_G-xml;Johann Gottlieb Bonatz;Johann Gottlieb Bonatz;person;;Q115345946;https://www-wikidata-org/wiki/Q115345946;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;24-02-1793;P585;;12-009;;
Auch bei meiner Aufnahme in die Gemeine am 2 März 1828 konnte ich mich recht steudig dem Heiland zum Eigenthum und zu seinem Dienst übergeben.;https://collections-mun-ca/digital/collection/nachrichten/id/78136/rec/196;NBG 1861;1861_Kölbing_C_R-xml;Cart Rudolph Kölbing;Cart Rudolph Kölbing;person;;Q55853813;https://www-wikidata-org/wiki/Q55853813;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;02-03-1828;P585;;13-010;;
Am 15. Oktober wurden wir in Nisky mit Liebe aufgenommen, und ich fand gleich volle Beschäftigung, da mein Vorgänger, der sel. Br. Goldmann, lang krank und im Mai heimgegangen war.;https://collections-mun-ca/digital/collection/nachrichten/id/1119/rec/210;NBG 1875;1875_Breutel_J_C-xml;Johann Christian Breutel;Johann Christian Breutel;person;;Q21415674;https://www-wikidata-org/wiki/Q21415674;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemeine in Niesky;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;;;;15-040;;
Den 15 December wurde ich in die Gemeine aufgenommen, mir der schönen Loosung: „Wohl dem Volke, deß der Herr sein Gott ist, das Volk, das Er zum Erbe erwählet hat.;https://collections-mun-ca/digital/collection/nachrichten/id/64736/rec/190;NBG 1855;1855_stein_J_J_F-xml;Johann Jürgen Friedrich stein;Johann Jürgen Friedrich Stein;person;;Q123456933;https://www-wikidata-org/wiki/Q123456933;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;15-12-1805;P585;;17-019;;
Am 6ten December gedachten Jahres hatte ich die Gnade in die Brüdergemeine aufgenommen zu werden und auch bey dieser Gelegenheit wie bey mehrern andern in der Folgezeit gelobte ich dem Heiland neue Treue und Gehorsam.;https://collections-mun-ca/digital/collection/nachrichten/id/27861/rec/26;NBG 1823;1823_Bonatz_Johanna-xml;Johanna Dorothea Bonatz;Johanna Dorothea Bonatz;person;;Q123463892;https://www-wikidata-org/wiki/Q123463892;Mitglied von;P463;https://www-wikidata-org/wiki/Property:P463;Herrnhuter Brüdergemine;organisation;Q159318;https://www-wikidata-org/wiki/Q159318;06-12-;P585;;20-006;;
Nachdem Br. Latrobe sich einige Zeit in Groenekloof und Gnadenthal aufgehalten hatte, unternahm er in Begleitung von Geschw. schmidt die langwierige Reise nach dem Unterland, um die von der „Regierung angebotenen Pläße zu sefichtigen.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Christian Ignatius Latrobe;person;;Q2965351;https://www-wikidata-org/wiki/Q2965351;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Groenekloof (Mamre);location;Q11142530;https://www-wikidata-org/wiki/Q11142530;;;;01-018;-33.5167;18.4667
Nachdem Br. Latrobe sich einige Zeit in Groenekloof und Gnadenthal aufgehalten hatte, unternahm er in Begleitung von Geschw. schmidt die langwierige Reise nach dem Unterland, um die von der „Regierung angebotenen Pläße zu sefichtigen.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Christian Ignatius Latrobe;person;;Q2965351;https://www-wikidata-org/wiki/Q2965351;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;;;;01-018;-34.033333333;19.55
Der Aufenthalt in Zeist ist mir immer in lieblichem Andeufen geblieben.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Zeist;location;Q10056;https://www-wikidata-org/wiki/Q10056;;;;01-035;52.083333333;5.233333333
Wir waren nun viel bei einander in Herrnhut und freuten uns, daß wir zu gleicher Zeit als Missionare ausziehen witrden, freilich in entgegengefehter Richtung, jedoch in ein und demselben Beruf.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Herrnhut;location;Q165140;https://www-wikidata-org/wiki/Q165140;;;;01-063;51.016666666;14.741666666
Auch erfuhren wir hier, daß wir noch einige Monate in England verweilen müßten, bis Geschw. Genth von suriname, die inzwischen einen Ruf nach süd.Afrika erhalten hatten, auch in Londen eintreffen würden.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;England;location;Q21;https://www-wikidata-org/wiki/Q21;;;;01-068;53.0;-1.0
Wilhelmine war auch zur Zeit meiner Kindheit in Gnadenthal eine treue Kindsmagd bei Geschw. Küster gewesen und hatte mir dei meiner Abreise nach Europa die Ermahnung mitgegeben, fleißig zu lernen, dem Heiland treu zu bleiben, um damn wieder einmal als Missionar nach Afrika zurückzukehren.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Wilhelmine Stompjes;person;;Q124804445;https://www-wikidata-org/wiki/Q124804445;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;;;;01-093;-34.033333333;19.55
Unser Aufenthalt in Europa währte gegen zwei Jahre, da ich auch dem synodus 1857 beiwohnen sollte.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Europa;location;Q46;https://www-wikidata-org/wiki/Q46;;;;01-152;48.690959;9.14062
In Clarkson hatten die l. Eltern die Fingu.Gemeine zu bedienen, doch dauerte ihr Aufenthalt daselbst nicht viel mehr als ein Jahr.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Clarkson;location;Q13034496;https://www-wikidata-org/wiki/Q13034496;1859;P585;;01-155;-34.01;24.341
In Clarkson hatten die l. Eltern die Fingu.Gemeine zu bedienen, doch dauerte ihr Aufenthalt daselbst nicht viel mehr als ein Jahr.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Elise Bonatz;person;;Q123463891;https://www-wikidata-org/wiki/Q123463891;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Clarkson;location;Q13034496;https://www-wikidata-org/wiki/Q13034496;1859;P585;;01-155;-34.01;24.341
Nach einer glücklichen seereise landeten sie gegen Ende des Jahres in Europa und nahmen ihren Aufenthalt in Kleinwelke.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Kleinwelka/Mały Wjelkow ;location;Q159916;https://www-wikidata-org/wiki/Q159916;1860;P585;;01-159;51.21079;14.3946
Nach einer glücklichen seereise landeten sie gegen Ende des Jahres in Europa und nahmen ihren Aufenthalt in Kleinwelke.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Elise Bonatz;person;;Q123463891;https://www-wikidata-org/wiki/Q123463891;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Kleinwelka/Mały Wjelkow ;location;Q159916;https://www-wikidata-org/wiki/Q159916;1860;P585;;01-159;51.21079;14.3946
Im Jahre 1865 Jahre er sich veranlaßt, seinen Wohnsitz nach Königsfeld zu verlegen und den Winter in der stille einer Brüdergemeine zu verbringen.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Königsfeld;location;Q70975;https://www-wikidata-org/wiki/Q70975;1865;P585;;01-165;51.063888888;12.753611111
In Gnadau bekam ich sogleich Arbeit auf meiner Profession und fühlte mich daselbst wie zu Hause.;https://collections-mun-ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J-xml;Johannes Lemmerz;Johannes Friedrich Lemmerz;person;;Q123420358;https://www-wikidata-org/wiki/Q123420358;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Gnadau;location;Q688045;https://www-wikidata-org/wiki/Q688045;;;;02-006;51.975833333;11.779444444
Da das schiff, mit welchem wir hatten reisen sollen, schon abgesegelt war, so mußten wir noch sieben Wochen uns in London aufhalten, bis sich wieder eine schiffsgelegenheit nach dem Cap fand.;https://collections-mun-ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J-xml;Johannes Lemmerz;Johannes Friedrich Lemmerz;person;;Q123420358;https://www-wikidata-org/wiki/Q123420358;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;London;location;Q84;https://www-wikidata-org/wiki/Q84;30-09-1815;P582;;02-024;51.507222222;-0.1275
Da das schiff, mit welchem wir hatten reisen sollen, schon abgesegelt war, so mußten wir noch sieben Wochen uns in London aufhalten, bis sich wieder eine schiffsgelegenheit nach dem Cap fand.;https://collections-mun-ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J-xml;Johannes Lemmerz;Johannes Friedrich Lemmerz;person;;Q123420358;https://www-wikidata-org/wiki/Q123420358;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;London;location;Q84;https://www-wikidata-org/wiki/Q84;30-09-1815;P582;;02-024;51.507222222;-0.1275
Da das schiff, mit welchem wir hatten reisen sollen, schon abgesegelt war, so mußten wir noch sieben Wochen uns in London aufhalten, bis sich wieder eine schiffsgelegenheit nach dem Cap fand.;https://collections-mun-ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J-xml;Johannes Lemmerz;Johann Jürgen Friedrich Stein;person;;Q123456933;https://www-wikidata-org/wiki/Q123456933;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;London;location;Q84;https://www-wikidata-org/wiki/Q84;30-09-1815;P582;;02-024;51.507222222;-0.1275
Da das schiff, mit welchem wir hatten reisen sollen, schon abgesegelt war, so mußten wir noch sieben Wochen uns in London aufhalten, bis sich wieder eine schiffsgelegenheit nach dem Cap fand.;https://collections-mun-ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J-xml;Johannes Lemmerz;Gottfried Clemens;person;;Q55123804;https://www-wikidata-org/wiki/Q55123804;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;London;location;Q84;https://www-wikidata-org/wiki/Q84;30-09-1815;P582;;02-024;51.507222222;-0.1275
In Herrnhut wohnte ich auf meine Bitte der Eröffnung des synodus des Jahres 1825 bei, wie auch, so lange wir uns daselbst aufhielten, allen sitzungen desselben, welches mir zugroßem segen für mein Herz und für meinen ferneren Dienergang gereichte.;https://collections-mun-ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J-xml;Johannes Lemmerz;Johannes Friedrich Lemmerz;person;;Q123420358;https://www-wikidata-org/wiki/Q123420358;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Herrnhut;location;Q165140;https://www-wikidata-org/wiki/Q165140;1825;P585;;02-057;51.016666666;14.741666666
Am 23 Februar eintrafen wir in Gnadenthal ein, von wo aus wir auch noch in Elim besuchten , und von Gnadenthal nach einem fünfwöchigen vergnügten Aufenthalt daselbst nach Grönekloof reisten.;https://collections-mun-ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J-xml;Johannes Lemmerz;Johannes Friedrich Lemmerz;person;;Q123420358;https://www-wikidata-org/wiki/Q123420358;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;;;;02-080;-34.033333333;19.55
Am 31.Mai gingen wir zu schiffe um die Reise nach Labrador anzutreten mufiten aber drei Wochen ins Gravesend liegen bleiben da der größte Theil der Mannschaft auf der im Ausfluß der Themse liegenden Flotte sich empört hatte.;https://collections-mun-ca/digital/collection/nachrichten/id/43965/rec/171;NBG 1847;1847_schmitt_J_H 11-08-18-xml;Johann Heinrich schmitt;Johann Heinrich Schmitt;person;;Q123456921;https://www-wikidata-org/wiki/Q123456921;Wohnsitz;P551;https://www-wikidata-org/wiki/Property:P551;Gravesend;location;Q676689;https://www-wikidata-org/wiki/Q676689;06-1797;P585;;04-039;51.441666666;0.368611111
